8,8,8,8,8,13,13,13,13,13,13,13,13,13,13,13
8,8,8,5,5,6,6,6,6,6,0,0,0,0,0,0
9,9,9,9,9,9,9,8,3,3,3,0,0,0,0,0
9,9,11,11,11,11,11,11,11,1,1,1,0,0,0,0
9,1,1,1,0,7,7,7,7,7,7,7,7,7,7,4
9,9,9,9,9,9,9,9,0,0,0,0,0,1,1,13
9,0,6,4,4,4,4,7,0,0,0,0,0,0,0,0
9,9,9,15,15,5,0,0,0,4,4,4,4,4,4,0
9,15,2,4,4,4,4,4,4,4,4,4,11,11,11,5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,7,7,7,11,11,11,11,11,11,0,0,0,0,0,0
9,10,10,10,10,10,10,10,7,7,7,8,8,8,8,0
10,6,14,14,14,7,8,8,4,4,4,15,9,12,12,12
10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,10,10,10,10,8,8,8,8,8,8,7,7,7,7
10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11
10,13,0,0,15,15,13,13,13,13,13,0,0,0,0,12
10,10,7,7,7,15,15,15,15,5,5,5,5,8,8,8
10,6,6,0,0,0,0,0,0,0,0,0,0,2,2,2
10,10,10,10,10,10,10,10,10,12,12,13,13,13,13,13
10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5
10,10,10,10,10,10,10,0,12,6,6,6,6,6,6,11
11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,8
11,7,7,7,7,8,8,8,8,8,7,7,1,1,1,1
11,11,11,11,3,3,3,7,7,7,7,7,4,4,4,4
11,7,7,7,7,7,2,2,2,2,2,2,2,7,7,7
11,11,11,13,13,13,13,2,8,8,8,8,8,8,8,13
11,11,11,11,8,8,8,3,3,3,3,9,9,9,9,6
11,11,11,11,11,11,11,11,11,2,2,0,4,4,4,4
11,11,3,14,14,14,14,8,8,3,9,9,9,9,14,14
11,11,11,11,5,5,4,4,4,4,15,15,15,15,2,2
11,11,11,11,11,11,11,11,11,4,4,14,14,14,14,14
12,12,12,3,3,0,0,0,0,0,0,13,13,9,9,9
12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,9
12,12,12,11,11,11,11,11,11,10,8,8,8,8,8,8
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
12,3,3,8,3,3,8,11,14,3,3,3,3,3,3,3
12,15,11,11,11,11,11,11,13,1,3,3,3,3,3,3
12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
12,12,12,12,12,12,3,14,14,14,14,14,14,8,8,8
12,12,12,8,8,8,8,8,8,8,8,8,8,2,2,2
13,13,12,12,12,8,8,8,8,8,4,14,14,14,14,2
13,13,13,13,13,15,15,15,5,5,5,5,5,2,2,2
13,13,13,13,13,0,0,0,0,0,0,0,0,2,2,2
13,0,0,0,0,0,9,9,9,9,15,15,15,15,15,15
13,13,13,13,13,13,13,13,13,13,13,13,5,5,5,5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,4,4,4,4,4,4,9,9,9,9,9,9,9
13,13,13,13,13,4,14,4,4,4,4,4,4,4,11,11
13,13,12,12,12,14,14,14,14,9,9,9,7,7,7,7
13,13,13,13,13,6,6,6,6,6,6,6,7,7,7,7
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12
14,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15
14,15,11,11,11,11,3,3,3,3,3,3,3,3,6,6
14,14,6,6,6,6,6,6,9,9,12,12,12,12,12,12
14,14,14,14,14,14,14,14,14,8,8,8,8,11,11,11
14,14,9,9,9,10,2,1,1,1,1,1,1,8,8,9
14,15,15,15,15,15,4,4,4,4,4,4,4,4,4,4
14,14,14,14,0,0,0,0,2,2,2,5,10,10,10,10
14,14,14,14,14,14,14,14,12,3,10,10,2,2,2,2
14,14,14,14,13,13,13,11,11,11,11,11,11,11,6,11
15,15,15,8,6,6,6,6,6,6,0,0,0,0,0,0
15,15,15,15,15,15,15,15,15,15,15,15,4,4,4,4
15,15,8,0,0,0,1,1,1,7,7,7,7,7,7,7
15,15,15,3,3,5,5,11,11,11,11,11,11,11,0,0
15,15,15,15,15,9,9,11,11,11,11,11,11,11,11,11
15,15,12,14,14,14,2,2,2,9,7,6,6,6,6,6
15,15,15,15,3,3,13,13,13,13,13,13,13,13,13,13
15,15,15,2,2,13,13,11,11,11,11,2,3,3,11,11
15,15,15,15,15,14,5,5,5,5,5,5,1,1,1,1
15,15,15,15,15,15,15,11,11,11,11,3,3,3,2,2
