9,5,9,6,2,12,5,5,3,0,4,9,9,13,9,9
3,9,9,9,5,4,3,13,12,13,5,0,13,0,14,1
13,0,1,12,7,9,9,0,9,0,0,9,0,9,0,12
15,0,1,12,12,14,13,10,12,2,0,6,5,15,2,5
12,12,4,13,1,4,13,1,13,9,9,7,13,9,1,14
0,5,5,12,14,9,6,13,13,0,12,9,7,14,5,6
5,7,13,0,0,13,5,9,9,9,11,11,8,9,9,5
8,1,0,15,0,13,13,5,5,3,13,3,2,12,2,9
1,13,13,13,13,9,1,0,11,2,13,13,13,12,14,5
14,14,9,9,9,9,5,9,5,9,12,0,11,9,2,3
5,0,12,0,8,2,13,2,0,12,13,14,9,12,3,1
0,5,14,2,5,1,9,7,13,4,11,12,9,3,9,8
12,6,12,12,5,10,9,0,5,8,1,12,5,8,12,9
1,9,2,11,12,3,0,14,14,12,12,12,8,2,5,12
13,13,12,2,9,0,5,12,5,5,3,5,5,5,5,9
8,12,14,13,4,11,14,1,0,5,14,12,9,9,9
5,10,9,9,5,1,14,2,9,9,9,0,13,9,6,0
3,13,0,13,13,9,2,13,14,2,0,9,9,13,0,9
0,5,0,3,9,11,13,13,0,3,6,3,9,11,3,13
13,3,12,6,2,0,12,1,12,14,0,5,9,12,11,13
14,9,13,12,15,6,0,13,13,1,9,5,12,11,13,9
12,14,9,8,0,2,14,3,12,5,8,7,9,9,13,9
13,0,9,6,5,5,13,13,9,9,4,0,9,9,2,12
13,13,11,0,5,0,9,5,13,0,5,12,5,0,9,0
13,9,12,6,8,3,9,12,12,12,14,6,0,13,1,0
0,9,0,13,12,13,12,12,9,0,4,5,0,12,5,5
8,14,9,15,0,13,13,5,2,9,13,13,0,2,13,5
9,0,12,9,12,9,9,14,9,13,0,9,9,9,13,4
14,15,14,9,14,0,3,5,14,10,8,3,5,13,12,13
0,2,9,13,12,5,0,9,13,3,13,9,8,8,9,0
0,9,13,13,3,0,12,0,4,9,13,2,12,13,12,13
6,9,0,14,12,5,0,12,4,11,9,1,0,11,15,5
5,0,12,9,9,9,2,14,10,8,12,2,5,3,13,13
9,9,9,12,12,11,9,15,0,0,2,12,12,3,4,1
9,3,1,8,12,5,9,0,4,9,13,5,9,13,3,9
13,9,9,0,12,9,13,12,0,1,13,0,13,12,0,15
15,10,9,12,12,5,12,12,13,9,9,4,12,3,12,9
8,9,9,3,4,2,5,11,9,5,0,12,9,13,0,11
9,9,13,1,2,14,3,11,13,2,5,9,13,12,14,3
12,14,0,2,9,9,0,9,9,14,9,0,9,9,9,5
0,7,11,5,13,0,3,5,3,10,5,0,12,0,9,0
9,9,1,9,12,9,12,15,1,9,3,4,12,11,0,9
5,9,0,5,14,9,0,2,0,9,15,0,0,15,2,12
12,12,9,11,13,0,15,9,2,12,13,14,12,9,1,9
12,12,9,12,3,5,12,12,4,9,3,7,14,9,0,2
5,2,0,8,9,13,0,9,12,9,13,9,10,9,0,0
13,9,5,0,13,9,12,9,5,5,9,0,5,9,2,9
11,11,12,10,0,15,12,8,8,0,1,3,6,9,12,0
8,13,5,13,0,9,12,2,13,13,9,12,13,12,15,13
13,14,0,9,5,4,9,15,1,1,14,0,5,8,13,12
1,3,0,12,9,13,12,13,1,12,3,9,11,9,9,4
1,9,5,9,3,9,2,14,5,12,5,12,0,9,4,9
11,5,9,0,15,5,5,9,0,11,12,3,12,14,11,11
5,2,9,9,9,12,9,8,9,15,12,2,9,14,9,3
9,1,12,9,2,9,9,5,4,0,9,4,9,13,0,9
9,9,4,9,13,1,9,5,3,13,5,6,4,8,8,13
2,5,2,5,9,0,14,1,13,8,11,12,0,9,9,13
0,11,11,9,13,3,0,1,9,9,1,12,9,9,5,12
5,9,15,0,9,0,9,0,5,0,9,3,9,9,12,8
12,9,13,8,9,13,9,12,5,12,5,6,11,3,2,0
0,14,14,5,11,9,9,5,15,5,13,14,15,9,5,5
9,0,9,1,1,9,2,12,9,0,8,12,8,0,11,12
12,4,15,8,3,9,0,4,14,9,9,5,10,5,12,13
9,9,9,12,5,5,4,9,9,12,12,5,9,8,2,0
13,9,9,0,9,12,2,12,14,9,9,12,14,9,12,13
0,12,5,6,4,9,0,12,5,9,12,9,9,9,12,13
12,5,5,9,5,9,5,6,13,12,9,3,12,9,11,2
12,12,12,2,12,9,13,5,8,13,12,13,1,9,1,9
13,9,8,9,9,3,15,5,3,14,11,12,15,12,13,9
6,14,1,14,9,1,5,0,0,8,5,9,2,11,5,5
5,13,11,9,3,9,13,6,3,5,1,11,3,3,13,1
5,0,11,0,9,13,9,4,12,9,13,2,13,9,1,5
9,5,9,11,0,2,0,0,9,9,12,12,12,13,0,13
9,5,1,12,0,9,1,5,9,9,12,0,9,13,5,13
15,6,9,9,9,9,0,0,9,3,9,9,1,9,9,9
14,15,0,12,12,11,5,14,3,9,12,5,5,4,14,12
0,12,9,0,11,3,13,0,5,12,12,13,9,6,5,6
8,13,13,8,2,0,4,14,9,13,14,13,12,1,9,9
12,9,7,6,6,3,11,15,8,4,0,1,9,0,1,13
9,5,13,15,13,11,2,9,2,13,13,5,13,1,2,9
14,4,10,15,4,13,9,13,1,9,9,12,0,3,4,1
9,0,9,0,13,0,9,4,14,8,10,4,3,3,13,13
4,0,9,9,0,6,13,11,12,11,11,3,12,4,0
0,9,1,12,3,9,12,12,1,0,9,13,0,1,5,9
12,3,2,5,14,5,8,14,9,14,5,6,9,12,11,5
9,13,12,6,5,13,9,5,0,4,8,5,5,5,12,9
13,5,5,11,5,5,12,5,13,9,5,9,13,4,2,4
5,0,1,0,5,1,9,6,12,13,9,0,12,13,10,3
5,15,5,14,0,9,9,12,5,0,12,9,9,9,13,9
6,5,9,2,3,13,5,14,1,3,0,10,12,5,14,9
0,3,3,14,13,6,2,11,9,1,9,13,13,12,5,3
9,9,14,9,13,1,5,13,13,12,8,5,5,13,3,5
12,14,9,5,11,2,12,3,13,0,7,3,0,3,4,4
9,1,1,0,9,12,13,0,0,11,5,5,13,11,4,4
8,3,5,14,1,14,9,4,0,6,2,12,5,2,9,9
9,4,5,8,0,5,0,0,0,13,15,1,9,9,3,9
3,0,12,12,9,9,2,4,0,9,9,14,15,2,7,9
12,3,9,7,7,9,2,0,8,14,5,13,9,13,13,12
7,9,9,11,3,9,13,0,9,1,14,12,15,13,9,1
12,14,2,11,0,12,1,5,5,5,2,15,0,13,13,8
13,9,0,15,3,5,1,9,12,14,0,8,13,5,2,9
3,9,6,12,9,1,2,0,9,9,13,9,9,9,1,8
9,12,9,3,9,5,4,13,2,14,9,3,11,0,13,0
6,12,6,4,13,2,1,3,9,9,10,13,0,5,9,9
12,11,5,0,2,5,9,6,3,2,1,15,5,9,9,6
0,13,3,5,0,1,9,9,14,5,0,12,2,9,2,11
12,14,0,14,5,9,15,14,11,13,12,1,3,10,3,9
5,5,13,9,9,12,14,0,13,9,3,9,14,9,10,9
12,8,13,2,2,5,3,9,13,13,12,13,0,8,15,15
9,11,12,5,0,1,3,9,8,9,12,12,14,13,10,3
13,0,2,5,9,13,13,13,9,0,13,9,12,12,12,5
1,11,5,9,13,0,12,13,13,12,8,5,0,8,3,12
5,9,1,9,8,8,5,0,14,6,12,12,0,14,11,0
13,11,13,12,0,9,5,9,13,9,9,13,1,0,13,13
12,13,13,9,5,0,8,14,3,5,3,1,9,6,9,12
3,5,9,8,12,0,2,3,13,5,9,12,5,9,5,2
14,9,14,14,5,9,12,9,9,12,13,11,11,12,9,13
1,13,13,4,0,8,13,12,5,11,14,9,0,12,4,4
0,9,4,3,5,12,15,11,3,12,9,12,9,9,14,12
0,9,12,9,5,9,5,13,6,2,12,0,1,9,9,0
5,3,5,10,6,3,0,5,0,9,1,9,9,5,5,5
5,5,2,9,9,5,0,9,15,5,11,12,11,2,8,5
8,11,4,4,3,9,13,13,9,5,9,9,9,5,11,11
5,11,12,12,2,5,9,8,8,14,0,13,4,5,14,13
3,12,2,15,9,6,13,15,1,8,0,9,9,15,0,5
14,5,13,1,2,0,0,0,5,9,9,3,9,11,9,11
9,15,3,14,0,9,1,13,5,14,13,5,4,9,0,8
9,9,5,13,14,0,9,5,12,0,5,11,13,13,1,9
6,8,11,15,12,4,14,15,12,11,11,13,4,8,3,3
14,11,6,5,5,0,14,11,10,12,5,9,9,2,1,14
13,6,5,14,11,4,3,9,0,0,4,8,5,5,0,13
5,0,5,14,12,9,4,9,9,4,12,14,13,5,9,11
2,9,2,6,10,13,4,13,11,9,0,5,9,12,5,0
15,5,1,11,2,9,5,9,5,13,12,4,0,13,3,5
12,5,12,5,12,9,2,12,9,8,3,9,1,0,0,13
13,9,9,9,9,0,6,0,10,9,12,9,14,4,7,5
9,3,9,5,11,3,0,9,8,13,1,9,11,5,5,10
12,1,6,9,9,9,12,5,11,9,6,9,11,9,0,9
1,14,9,12,13,12,5,2,12,11,15,9,13,9,13,9
9,4,12,9,5,8,15,9,3,0,3,8,5,8,0,9
13,5,9,11,9,9,9,12,0,5,9,13,0,13,9,14
5,8,12,12,13,9,1,11,11,5,9,13,0,0,11,0
0,9,14,13,12,9,3,5,5,1,14,5,13,5,6,9
1,9,15,5,3,9,0,9,0,0,11,5,12,0,12,9
15,11,9,9,9,5,9,0,13,9,13,3,9,9,0,13
0,3,9,9,5,0,4,0,9,13,9,14,4,0,0,9
13,5,9,8,13,1,0,0,14,0,1,9,0,9,5,9
0,1,12,13,0,3,14,12,13,9,13,14,11,9,11,12
12,5,14,2,0,11,9,9,9,12,0,12,13,5,13,10
0,0,5,11,13,9,13,9,9,13,14,0,2,9,13,13
9,12,9,5,12,12,5,5,1,9,0,13,15,0,0,0
9,0,9,5,13,0,11,9,3,9,9,5,9,3,12,13
14,13,5,15,1,5,5,12,15,9,14,13,11,13,1,5
15,9,13,2,9,6,1,3,15,9,12,5,14,2,9,14
6,12,15,15,12,5,9,5,9,12,14,11,9,14,9,5
13,2,13,2,5,0,1,11,5,0,5,13,13,3,13
8,5,12,9,3,14,11,0,9,4,6,5,8,11,0,9
3,12,5,0,13,5,0,15,0,3,2,9,9,9,12,5
13,9,2,5,0,13,5,11,0,15,1,9,1,0,0,12
9,12,13,9,5,3,3,9,3,4,12,4,5,3,13,14
8,5,12,0,0,2,3,5,9,6,6,3,12,12,10,0
0,13,8,9,9,3,0,14,1,0,14,9,1,5,9,12
9,1,9,0,0,5,11,2,9,15,12,9,3,9,1,9
9,14,9,3,10,11,14,5,11,9,12,9,9,11,12,4
14,13,0,5,9,9,5,9,13,9,9,5,12,9,1,9
5,9,2,0,3,0,13,1,9,12,0,9,9,5,13,5
8,9,11,9,1,5,0,3,5,5,3,6,5,5,11,9
5,12,4,0,12,13,13,11,0,13,9,9,12,0,1,14
9,11,0,13,5,9,5,9,9,3,2,6,12,9,0,3
5,9,0,5,12,0,2,13,0,9,3,0,14,14,9,13
9,5,4,3,2,13,12,12,11,0,3,9,8,12,12,5
9,12,0,1,9,8,3,12,4,1,1,12,0,12,0,0
13,11,14,9,12,6,5,1,9,11,5,9,1,9,3,1
5,5,5,12,13,9,15,3,0,0,9,14,9,15,0,9
13,1,12,4,5,12,12,9,13,2,12,11,0,2,13,5
3,9,13,12,9,5,9,3,13,9,9,13,9,9,9,5
13,12,13,5,0,9,0,13,8,9,2,5,9,13,9,5
5,12,9,13,9,13,12,13,9,1,12,0,9,9,9,9
0,8,9,0,11,13,0,9,4,3,5,2,13,5,5,3
9,5,9,9,5,14,3,12,12,9,0,0,4,15,0,14
0,15,15,8,12,13,8,6,13,9,13,1,4,3,0,9
4,1,11,5,0,9,9,9,14,9,10,0,4,5,12,0
0,0,14,9,2,0,0,15,0,5,2,0,5,0,12,5
9,9,11,15,9,11,5,0,1,8,8,9,6,6,12,1
11,9,9,9,9,13,6,15,0,11,9,13,5,1,9,10
12,14,5,14,9,5,12,12,14,9,1,5,9,4,5,9
9,9,0,9,12,1,13,9,12,9,15,13,9,11,9,12
0,12,11,5,5,5,1,13,9,9,9,8,8,12,13,14
15,1,14,1,8,9,14,12,5,9,5,9,6,0,14,2
5,12,2,9,7,14,9,13,13,12,12,4,12,13,12,14
2,1,9,9,14,5,3,2,3,12,11,9,2,9,10,15
15,12,13,9,12,9,14,5,6,13,5,9,11,0,5,5
0,13,0,9,9,9,6,11,0,5,5,13,9,0,2,9
0,9,5,5,13,3,9,9,0,0,5,3,4,13,12,1
5,9,13,12,5,0,9,5,12,3,11,13,9,0,5,13
9,3,0,13,13,9,9,10,9,2,14,2,12,0,13,0
5,6,1,13,9,7,4,14,13,13,0,2,3,4,2,9
6,12,0,2,8,8,1,8,12,5,13,14,14,4,13,9
0,12,3,0,5,13,14,5,9,12,4,8,5,2,5,8
9,14,9,3,5,15,1,9,5,1,0,9,14,0,12,0
0,2,12,5,9,9,5,0,14,10,13,5,12,13,1,5
3,2,15,3,0,9,13,15,9,3,9,6,13,9,9,13
3,0,13,3,13,13,9,1,14,0,12,9,8,13,2,5
9,1,12,9,3,0,2,0,13,2,14,15,9,1,9,3
1,6,12,0,2,5,11,9,5,12,6,13,9,9,9,13
9,13,0,9,5,0,0,13,2,9,15,6,5,9,2,9
9,2,13,13,2,0,0,9,0,0,9,0,13,9,13
12,5,12,9,4,12,8,5,13,12,4,8,1,12,13,13
4,12,8,15,5,8,9,9,8,3,9,8,11,3,2,9
13,5,8,0,5,9,9,8,11,5,9,1,0,0,9,9
0,2,2,4,12,11,10,9,1,0,0,8,9,9,13,13
15,2,9,1,0,9,13,0,8,9,15,5,13,13,2,9
13,5,4,9,14,0,5,11,0,4,4,3,1,14,14,13
12,9,2,13,5,5,13,6,9,12,9,13,10,10,15,0
11,3,13,14,0,9,2,5,14,9,0,4,3,6,12,9
12,9,9,6,3,9,12,9,1,5,9,11,0,0,5,11
2,2,9,13,10,9,0,14,0,3,9,13,13,0,13,5
12,0,0,0,12,3,5,1,0,1,2,9,0,9,14,9
15,13,14,9,12,1,5,1,3,5,12,0,13,9,8,13
0,13,12,11,9,9,9,8,0,9,9,0,2,0,9,0
8,13,13,9,5,9,1,12,11,1,4,3,5,8,14,6
0,6,14,12,6,13,5,12,0,12,3,11,9,8,14,9
9,5,3,12,13,9,13,9,11,8,0,3,13,11,12,11
5,2,0,11,1,5,12,11,0,12,12,9,8,0,14,4
9,11,3,5,13,2,5,13,11,4,15,5,9,9,12,9
12,12,13,15,0,9,1,3,3,11,9,12,9,9,2,3
9,0,9,12,2,9,5,9,13,6,11,2,5,8,5,5
5,2,9,11,9,0,0,9,9,4,7,9,0,11,0,0
0,2,1,3,13,9,0,9,2,14,8,2,12,3,2,13
5,4,9,6,12,0,10,9,9,11,9,11,9,0,14,14
12,2,9,9,9,12,12,8,0,0,0,9,5,9,6,12
12,9,5,2,9,11,8,9,5,9,11,5,12,12,9,5
5,0,9,5,12,13,9,12,5,14,13,9,8,11,5,5
0,15,13,9,0,1,12,0,8,3,13,0,0,3,6,13
9,5,3,14,9,5,11,13,12,2,5,5,3,5,4,5
9,13,13,9,0,13,9,14,8,9,13,3,5,14,12,12
8,14,9,11,13,5,8,8,9,8,5,9,11,9,5,9
13,13,10,15,4,0,13,5,0,0,9,6,0,13,4,13
9,5,13,3,4,3,13,13,14,0,13,0,2,8,12,13
5,2,0,2,12,3,5,12,9,5,0,0,9,12,9,13
9,5,4,12,5,8,8,9,12,2,9,2,13,5,12,13
9,5,8,3,13,0,9,2,12,9,14,3,11,0,2,12
